INPUT_CFG;CLASS;TIME;INFO;TEST_RAN;TEST_FOUND;TEST_RAN_PER_MUT;NUMBER_Of_FILES;NUMBER_Of_LINES;NUMBER_Of_LINES_COVERED;NUMBER_Of_MUTATIONS;NUMBER_Of_MUTATIONS_DETECTED;KILLED;SURVIVED;NO_COVERAGE;TIMED_OUT;MEMORY_ERRORRUN_ERROR;RUN_ERROR;NON_VIABLE;NOT_STARTED;STARTED
11_9.ini;com.uj.atm.common.Atm;945;OK;14;cpFromLog;0,7;1;25;18;20;13;13;0;7;0;0;0;0;0;0
11_9.ini;com.uj.atm.common.CreditCard;1047;OK;28;cpFromLog;1,33;1;33;33;21;17;17;4;0;0;0;0;0;0;0
11_9.ini;com.uj.atm.common.DummySample;409;OK;28;cpFromLog;1,33;1;33;33;21;17;17;4;0;0;0;0;0;0;0
12.ini;com.uj.atm.common.Account;900;OK;13;cpFromLog;1,62;1;6;6;8;7;7;1;0;0;0;0;0;0;0
12.ini;com.uj.atm.common.Atm;1001;OK;20;cpFromLog;1;1;25;25;20;20;20;0;0;0;0;0;0;0;0
12.ini;com.uj.atm.common.CreditCard;1064;OK;33;cpFromLog;1,57;1;33;33;21;18;18;3;0;0;0;0;0;0;0
12.ini;com.uj.atm.common.DummySample;420;OK;33;cpFromLog;1,57;1;33;33;21;18;18;3;0;0;0;0;0;0;0
12_1.ini;com.uj.atm.common.Account;792;OK;1;cpFromLog;0,12;1;6;4;8;1;1;0;7;0;0;13;0;0;0
12_1.ini;com.uj.atm.common.Atm;800;OK;1;cpFromLog;0,05;1;25;4;20;1;1;0;19;0;0;13;0;0;0
12_1.ini;com.uj.atm.common.CreditCard;857;OK;7;cpFromLog;0,33;1;33;14;21;7;7;0;14;0;0;13;0;0;0
12_1.ini;com.uj.atm.common.DummySample;399;OK;7;cpFromLog;0,33;1;33;14;21;7;7;0;14;0;0;13;0;0;0
12_10.ini;com.uj.atm.common.Account;892;OK;7;cpFromLog;0,88;1;6;5;8;2;2;1;5;0;0;31;0;0;0
12_10.ini;com.uj.atm.common.Atm;844;OK;6;cpFromLog;0,3;1;25;5;20;1;1;1;18;0;0;31;0;0;0
12_10.ini;com.uj.atm.common.CreditCard;1079;OK;90;cpFromLog;4,29;1;33;27;21;11;11;5;5;0;0;31;0;0;0
12_10.ini;com.uj.atm.common.DummySample;444;OK;90;cpFromLog;4,29;1;33;27;21;11;11;5;5;0;0;31;0;0;0
12_11.ini;com.uj.atm.common.Account;903;OK;13;cpFromLog;1,62;1;6;6;8;7;7;1;0;0;0;0;0;0;0
12_11.ini;com.uj.atm.common.Atm;1024;OK;21;cpFromLog;1,05;1;25;25;20;20;20;0;0;0;0;0;0;0;0
12_11.ini;com.uj.atm.common.CreditCard;1050;OK;32;cpFromLog;1,52;1;33;33;21;18;18;3;0;0;0;0;0;0;0
12_11.ini;com.uj.atm.common.DummySample;424;OK;32;cpFromLog;1,52;1;33;33;21;18;18;3;0;0;0;0;0;0;0
12_13.ini;com.uj.atm.common.Account;907;OK;34;cpFromLog;4,25;1;6;6;8;5;5;3;0;0;0;3;0;0;0
12_13.ini;com.uj.atm.common.Atm;967;OK;27;cpFromLog;1,35;1;25;21;20;11;11;5;4;0;0;3;0;0;0
12_13.ini;com.uj.atm.common.CreditCard;1051;OK;50;cpFromLog;2,38;1;33;31;21;17;17;2;2;0;0;3;0;0;0
12_13.ini;com.uj.atm.common.DummySample;411;OK;50;cpFromLog;2,38;1;33;31;21;17;17;2;2;0;0;3;0;0;0
12_14.ini;com.uj.atm.common.Account;921;OK;38;cpFromLog;4,75;1;6;6;8;5;5;3;0;0;0;3;0;0;0
12_14.ini;com.uj.atm.common.Atm;965;OK;28;cpFromLog;1,4;1;25;21;20;11;11;5;4;0;0;3;0;0;0
12_14.ini;com.uj.atm.common.CreditCard;1036;OK;43;cpFromLog;2,05;1;33;31;21;17;17;2;2;0;0;3;0;0;0
12_14.ini;com.uj.atm.common.DummySample;427;OK;43;cpFromLog;2,05;1;33;31;21;17;17;2;2;0;0;3;0;0;0
12_15.ini;com.uj.atm.common.Account;903;OK;20;cpFromLog;2,5;1;6;6;8;4;4;4;0;0;0;10;0;0;0
12_15.ini;com.uj.atm.common.Atm;857;OK;7;cpFromLog;0,35;1;25;11;20;7;7;0;13;0;0;10;0;0;0
12_15.ini;com.uj.atm.common.CreditCard;998;OK;19;cpFromLog;0,9;1;33;29;21;15;15;2;4;0;0;10;0;0;0
12_15.ini;com.uj.atm.common.DummySample;418;OK;19;cpFromLog;0,9;1;33;29;21;15;15;2;4;0;0;10;0;0;0
12_16.ini;com.uj.atm.common.Account;929;OK;18;cpFromLog;2,25;1;6;6;8;5;5;3;0;0;0;14;0;0;0
12_16.ini;com.uj.atm.common.Atm;911;OK;12;cpFromLog;0,6;1;25;15;20;11;11;0;9;0;0;14;0;0;0
12_16.ini;com.uj.atm.common.CreditCard;1024;OK;26;cpFromLog;1,24;1;33;27;21;15;15;1;5;0;0;14;0;0;0
12_16.ini;com.uj.atm.common.DummySample;429;OK;26;cpFromLog;1,24;1;33;27;21;15;15;1;5;0;0;14;0;0;0
12_17.ini;com.uj.atm.common.Account;902;OK;16;cpFromLog;2;1;6;6;8;5;5;3;0;0;0;13;0;0;0
12_17.ini;com.uj.atm.common.Atm;447;OK;0;cpFromLog;0;1;25;0;20;0;0;0;20;0;0;13;0;0;0
12_17.ini;com.uj.atm.common.CreditCard;1018;OK;21;cpFromLog;1;1;33;31;21;18;18;2;1;0;0;13;0;0;0
12_17.ini;com.uj.atm.common.DummySample;425;OK;21;cpFromLog;1;1;33;31;21;18;18;2;1;0;0;13;0;0;0
12_18.ini;com.uj.atm.common.Account;927;OK;18;cpFromLog;2,25;1;6;6;8;7;7;1;0;0;0;18;0;0;0
12_18.ini;com.uj.atm.common.Atm;951;OK;12;cpFromLog;0,6;1;25;14;20;10;10;1;9;0;0;18;0;0;0
12_18.ini;com.uj.atm.common.CreditCard;1056;OK;29;cpFromLog;1,38;1;33;31;21;19;19;1;1;0;0;18;0;0;0
12_18.ini;com.uj.atm.common.DummySample;430;OK;29;cpFromLog;1,38;1;33;31;21;19;19;1;1;0;0;18;0;0;0
12_19.ini;com.uj.atm.common.Account;925;OK;16;cpFromLog;2;1;6;6;8;6;6;2;0;0;0;17;0;0;0
12_19.ini;com.uj.atm.common.Atm;950;OK;17;cpFromLog;0,85;1;25;13;20;6;6;4;10;0;0;17;0;0;0
12_19.ini;com.uj.atm.common.CreditCard;1055;OK;27;cpFromLog;1,29;1;33;31;21;18;18;1;2;0;0;17;0;0;0
12_19.ini;com.uj.atm.common.DummySample;435;OK;27;cpFromLog;1,29;1;33;31;21;18;18;1;2;0;0;17;0;0;0
12_2.ini;com.uj.atm.common.Account;28081;OK;49;cpFromLog;6,12;1;6;6;8;4;4;4;0;0;0;11;0;0;0
12_2.ini;com.uj.atm.common.Atm;23035;OK;17;cpFromLog;0,85;1;25;20;20;13;13;2;5;0;0;11;0;0;0
12_2.ini;com.uj.atm.common.CreditCard;23125;OK;24;cpFromLog;1,14;1;33;33;21;21;21;0;0;0;0;11;0;0;0
12_2.ini;com.uj.atm.common.DummySample;22486;OK;24;cpFromLog;1,14;1;33;33;21;21;21;0;0;0;0;11;0;0;0
12_20.ini;com.uj.atm.common.Account;936;OK;12;cpFromLog;1,5;1;6;6;8;7;7;1;0;0;0;17;0;0;0
12_20.ini;com.uj.atm.common.Atm;1018;OK;24;cpFromLog;1,2;1;25;22;20;16;16;1;3;0;0;17;0;0;0
12_20.ini;com.uj.atm.common.CreditCard;1067;OK;31;cpFromLog;1,48;1;33;30;21;19;19;0;2;0;0;17;0;0;0
12_20.ini;com.uj.atm.common.DummySample;444;OK;31;cpFromLog;1,48;1;33;30;21;19;19;0;2;0;0;17;0;0;0
12_21.ini;com.uj.atm.common.Account;873;OK;14;cpFromLog;1,75;1;6;6;8;7;7;1;0;0;0;13;0;0;0
12_21.ini;com.uj.atm.common.Atm;832;OK;4;cpFromLog;0,2;1;25;7;20;3;3;1;16;0;0;13;0;0;0
12_21.ini;com.uj.atm.common.CreditCard;1005;OK;32;cpFromLog;1,52;1;33;29;21;14;14;3;4;0;0;13;0;0;0
12_21.ini;com.uj.atm.common.DummySample;419;OK;32;cpFromLog;1,52;1;33;29;21;14;14;3;4;0;0;13;0;0;0
12_22.ini;com.uj.atm.common.Account;915;OK;16;cpFromLog;2;1;6;6;8;7;7;1;0;0;0;11;0;0;0
12_22.ini;com.uj.atm.common.Atm;1013;OK;45;cpFromLog;2,25;1;25;21;20;10;10;6;4;0;0;11;0;0;0
12_22.ini;com.uj.atm.common.CreditCard;1074;OK;75;cpFromLog;3,57;1;33;30;21;18;18;1;2;0;0;11;0;0;0
12_22.ini;com.uj.atm.common.DummySample;429;OK;75;cpFromLog;3,57;1;33;30;21;18;18;1;2;0;0;11;0;0;0
12_23.ini;com.uj.atm.common.Account;786;OK;8;cpFromLog;1;1;6;6;8;6;6;2;0;0;0;3;0;0;0
12_23.ini;com.uj.atm.common.Atm;393;OK;0;cpFromLog;0;1;25;0;20;0;0;0;20;0;0;3;0;0;0
12_23.ini;com.uj.atm.common.CreditCard;385;OK;0;cpFromLog;0;1;33;0;21;0;0;0;21;0;0;3;0;0;0
12_23.ini;com.uj.atm.common.DummySample;353;OK;0;cpFromLog;0;1;33;0;21;0;0;0;21;0;0;3;0;0;0
12_24.ini;com.uj.atm.common.Account;920;OK;29;cpFromLog;3,62;1;6;6;8;7;7;1;0;0;0;9;0;0;0
12_24.ini;com.uj.atm.common.Atm;979;OK;16;cpFromLog;0,8;1;25;17;20;13;13;0;7;0;0;9;0;0;0
12_24.ini;com.uj.atm.common.CreditCard;1094;OK;26;cpFromLog;1,24;1;33;31;21;19;19;1;1;0;0;9;0;0;0
12_24.ini;com.uj.atm.common.DummySample;445;OK;26;cpFromLog;1,24;1;33;31;21;19;19;1;1;0;0;9;0;0;0
12_25.ini;com.uj.atm.common.Account;1587;OK;16;cpFromLog;2;1;6;6;8;4;4;4;0;0;0;58;0;0;0
12_25.ini;com.uj.atm.common.Atm;1582;OK;20;cpFromLog;1;1;25;12;20;9;9;0;11;0;0;58;0;0;0
12_25.ini;com.uj.atm.common.CreditCard;1629;OK;19;cpFromLog;0,9;1;33;24;21;11;11;1;9;0;0;58;0;0;0
12_25.ini;com.uj.atm.common.DummySample;1051;OK;19;cpFromLog;0,9;1;33;24;21;11;11;1;9;0;0;58;0;0;0
12_3.ini;com.uj.atm.common.Account;895;OK;8;cpFromLog;1;1;6;6;8;3;3;5;0;0;0;6;0;0;0
12_3.ini;com.uj.atm.common.Atm;807;OK;3;cpFromLog;0,15;1;25;6;20;2;2;1;17;0;0;6;0;0;0
12_3.ini;com.uj.atm.common.CreditCard;990;OK;37;cpFromLog;1,76;1;33;28;21;16;16;1;4;0;0;6;0;0;0
12_3.ini;com.uj.atm.common.DummySample;402;OK;37;cpFromLog;1,76;1;33;28;21;16;16;1;4;0;0;6;0;0;0
12_4.ini;com.uj.atm.common.Account;967;OK;40;cpFromLog;5;1;6;6;8;4;4;4;0;0;0;12;0;0;0
12_4.ini;com.uj.atm.common.Atm;992;OK;17;cpFromLog;0,85;1;25;20;20;14;14;1;5;0;0;12;0;0;0
12_4.ini;com.uj.atm.common.CreditCard;1108;OK;52;cpFromLog;2,48;1;33;32;21;20;20;0;1;0;0;12;0;0;0
12_4.ini;com.uj.atm.common.DummySample;437;OK;52;cpFromLog;2,48;1;33;32;21;20;20;0;1;0;0;12;0;0;0
12_5.ini;com.uj.atm.common.Account;414;OK;0;cpFromLog;0;1;6;0;8;0;0;0;8;0;0;27;0;0;0
12_5.ini;com.uj.atm.common.Atm;410;OK;0;cpFromLog;0;1;25;0;20;0;0;0;20;0;0;27;0;0;0
12_5.ini;com.uj.atm.common.CreditCard;409;OK;0;cpFromLog;0;1;33;0;21;0;0;0;21;0;0;27;0;0;0
12_5.ini;com.uj.atm.common.DummySample;378;OK;0;cpFromLog;0;1;33;0;21;0;0;0;21;0;0;27;0;0;0
12_6.ini;com.uj.atm.common.Account;913;OK;12;cpFromLog;1,5;1;6;6;8;6;6;2;0;0;0;14;0;0;0
12_6.ini;com.uj.atm.common.Atm;898;OK;12;cpFromLog;0,6;1;25;14;20;9;9;2;9;0;0;14;0;0;0
12_6.ini;com.uj.atm.common.CreditCard;980;OK;21;cpFromLog;1;1;33;25;21;12;12;1;8;0;0;14;0;0;0
12_6.ini;com.uj.atm.common.DummySample;420;OK;21;cpFromLog;1;1;33;25;21;12;12;1;8;0;0;14;0;0;0
12_7.ini;com.uj.atm.common.Account;939;OK;17;cpFromLog;2,12;1;6;6;8;6;6;2;0;0;0;33;0;0;0
12_7.ini;com.uj.atm.common.Atm;1014;OK;21;cpFromLog;1,05;1;25;20;20;14;14;1;5;0;0;33;0;0;0
12_7.ini;com.uj.atm.common.CreditCard;1078;OK;38;cpFromLog;1,81;1;33;30;21;18;18;1;2;0;0;33;0;0;0
12_7.ini;com.uj.atm.common.DummySample;440;OK;38;cpFromLog;1,81;1;33;30;21;18;18;1;2;0;0;33;0;0;0
12_8.ini;com.uj.atm.common.Account;903;OK;28;cpFromLog;3,5;1;6;6;8;5;5;3;0;0;0;3;0;0;0
12_8.ini;com.uj.atm.common.Atm;839;OK;7;cpFromLog;0,35;1;25;11;20;5;5;2;13;0;0;3;0;0;0
12_8.ini;com.uj.atm.common.CreditCard;982;OK;24;cpFromLog;1,14;1;33;28;21;14;14;4;3;0;0;3;0;0;0
12_8.ini;com.uj.atm.common.DummySample;408;OK;24;cpFromLog;1,14;1;33;28;21;14;14;4;3;0;0;3;0;0;0
12_9.ini;com.uj.atm.common.Account;892;OK;14;cpFromLog;1,75;1;6;6;8;7;7;1;0;0;0;0;0;0;0
12_9.ini;com.uj.atm.common.Atm;941;OK;14;cpFromLog;0,7;1;25;18;20;13;13;0;7;0;0;0;0;0;0
12_9.ini;com.uj.atm.common.CreditCard;1034;OK;29;cpFromLog;1,38;1;33;33;21;17;17;4;0;0;0;0;0;0;0
12_9.ini;com.uj.atm.common.DummySample;409;OK;29;cpFromLog;1,38;1;33;33;21;17;17;4;0;0;0;0;0;0;0
13.ini;com.uj.atm.common.Account;873;OK;55;cpFromLog;5;1;8;8;11;6;6;5;0;0;0;0;0;0;0
13.ini;com.uj.atm.common.Atm;942;OK;53;cpFromLog;2,65;1;18;18;20;12;12;8;0;0;0;0;0;0;0
13.ini;com.uj.atm.common.CreditCard;1151;OK;115;cpFromLog;3,29;1;32;32;35;27;27;8;0;0;0;0;0;0;0
13.ini;com.uj.atm.common.DummySample;377;OK;115;cpFromLog;3,29;1;32;32;35;27;27;8;0;0;0;0;0;0;0
13_1.ini;com.uj.atm.common.Account;883;OK;13;cpFromLog;1,18;1;8;8;11;6;6;5;0;0;0;11;0;0;0
13_1.ini;com.uj.atm.common.Atm;423;OK;0;cpFromLog;0;1;18;0;20;0;0;0;20;0;0;11;0;0;0
13_1.ini;com.uj.atm.common.CreditCard;1060;OK;35;cpFromLog;1;1;32;32;35;31;31;4;0;0;0;11;0;0;0
13_1.ini;com.uj.atm.common.DummySample;386;OK;35;cpFromLog;1;1;32;32;35;31;31;4;0;0;0;11;0;0;0
13_10.ini;com.uj.atm.common.Account;857;OK;17;cpFromLog;1,55;1;8;6;11;3;3;2;6;0;0;28;0;0;0
13_10.ini;com.uj.atm.common.Atm;848;OK;5;cpFromLog;0,25;1;18;7;20;4;4;0;16;0;0;28;0;0;0
13_10.ini;com.uj.atm.common.CreditCard;1026;OK;41;cpFromLog;1,17;1;32;23;35;17;17;5;13;0;0;28;0;0;0
13_10.ini;com.uj.atm.common.DummySample;418;OK;41;cpFromLog;1,17;1;32;23;35;17;17;5;13;0;0;28;0;0;0
13_11.ini;com.uj.atm.common.Account;859;OK;29;cpFromLog;2,64;1;8;8;11;8;8;3;0;0;0;7;0;0;0
13_11.ini;com.uj.atm.common.Atm;929;OK;26;cpFromLog;1,3;1;18;16;20;13;13;6;1;0;0;7;0;0;0
13_11.ini;com.uj.atm.common.CreditCard;1121;OK;82;cpFromLog;2,34;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_11.ini;com.uj.atm.common.DummySample;386;OK;82;cpFromLog;2,34;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_12.ini;com.uj.atm.common.Account;863;OK;25;cpFromLog;2,27;1;8;8;11;8;8;3;0;0;0;7;0;0;0
13_12.ini;com.uj.atm.common.Atm;928;OK;27;cpFromLog;1,35;1;18;16;20;13;13;6;1;0;0;7;0;0;0
13_12.ini;com.uj.atm.common.CreditCard;1101;OK;74;cpFromLog;2,11;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_12.ini;com.uj.atm.common.DummySample;390;OK;74;cpFromLog;2,11;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_14.ini;com.uj.atm.common.Account;873;OK;59;cpFromLog;5,36;1;8;8;11;6;6;5;0;0;0;0;0;0;0
13_14.ini;com.uj.atm.common.Atm;938;OK;48;cpFromLog;2,4;1;18;18;20;12;12;8;0;0;0;0;0;0;0
13_14.ini;com.uj.atm.common.CreditCard;1117;OK;106;cpFromLog;3,03;1;32;32;35;27;27;8;0;0;0;0;0;0;0
13_14.ini;com.uj.atm.common.DummySample;379;OK;106;cpFromLog;3,03;1;32;32;35;27;27;8;0;0;0;0;0;0;0
13_15.ini;com.uj.atm.common.Account;877;OK;39;cpFromLog;3,55;1;8;8;11;6;6;5;0;0;0;7;0;0;0
13_15.ini;com.uj.atm.common.Atm;879;OK;24;cpFromLog;1,2;1;18;13;20;11;11;2;7;0;0;7;0;0;0
13_15.ini;com.uj.atm.common.CreditCard;1103;OK;74;cpFromLog;2,11;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_15.ini;com.uj.atm.common.DummySample;379;OK;74;cpFromLog;2,11;1;32;32;35;25;25;10;0;0;0;7;0;0;0
13_16.ini;com.uj.atm.common.Account;899;OK;45;cpFromLog;4,09;1;8;8;11;7;7;4;0;0;0;9;0;0;0
13_16.ini;com.uj.atm.common.Atm;895;OK;22;cpFromLog;1,1;1;18;15;20;13;13;2;5;0;0;9;0;0;0
13_16.ini;com.uj.atm.common.CreditCard;1134;OK;89;cpFromLog;2,54;1;32;32;35;27;27;8;0;0;0;9;0;0;0
13_16.ini;com.uj.atm.common.DummySample;394;OK;89;cpFromLog;2,54;1;32;32;35;27;27;8;0;0;0;9;0;0;0
13_17.ini;com.uj.atm.common.Account;874;OK;54;cpFromLog;4,91;1;8;8;11;7;7;4;0;0;0;6;0;0;0
13_17.ini;com.uj.atm.common.Atm;845;OK;11;cpFromLog;0,55;1;18;11;20;8;8;3;9;0;0;6;0;0;0
13_17.ini;com.uj.atm.common.CreditCard;997;OK;45;cpFromLog;1,29;1;32;25;35;19;19;6;10;0;0;6;0;0;0
13_17.ini;com.uj.atm.common.DummySample;379;OK;45;cpFromLog;1,29;1;32;25;35;19;19;6;10;0;0;6;0;0;0
13_18.ini;com.uj.atm.common.Account;902;OK;41;cpFromLog;3,73;1;8;8;11;8;8;3;0;0;0;11;0;0;0
13_18.ini;com.uj.atm.common.Atm;918;OK;24;cpFromLog;1,2;1;18;14;20;12;12;4;4;0;0;11;0;0;0
13_18.ini;com.uj.atm.common.CreditCard;1127;OK;94;cpFromLog;2,69;1;32;32;35;29;29;6;0;0;0;11;0;0;0
13_18.ini;com.uj.atm.common.DummySample;409;OK;94;cpFromLog;2,69;1;32;32;35;29;29;6;0;0;0;11;0;0;0
13_19.ini;com.uj.atm.common.Account;888;OK;33;cpFromLog;3;1;8;8;11;9;9;2;0;0;0;17;0;0;0
13_19.ini;com.uj.atm.common.Atm;898;OK;17;cpFromLog;0,85;1;18;11;20;8;8;6;6;0;0;17;0;0;0
13_19.ini;com.uj.atm.common.CreditCard;1142;OK;67;cpFromLog;1,91;1;32;32;35;29;29;6;0;0;0;17;0;0;0
13_19.ini;com.uj.atm.common.DummySample;408;OK;67;cpFromLog;1,91;1;32;32;35;29;29;6;0;0;0;17;0;0;0
13_2.ini;com.uj.atm.common.Account;875;OK;34;cpFromLog;3,09;1;8;8;11;6;6;5;0;0;0;28;0;0;0
13_2.ini;com.uj.atm.common.Atm;809;OK;2;cpFromLog;0,1;1;18;4;20;1;1;1;18;0;0;28;0;0;0
13_2.ini;com.uj.atm.common.CreditCard;1012;OK;43;cpFromLog;1,23;1;32;24;35;14;14;9;12;0;0;28;0;0;0
13_2.ini;com.uj.atm.common.DummySample;403;OK;43;cpFromLog;1,23;1;32;24;35;14;14;9;12;0;0;28;0;0;0
13_20.ini;com.uj.atm.common.Account;889;OK;33;cpFromLog;3;1;8;8;11;9;9;2;0;0;0;9;0;0;0
13_20.ini;com.uj.atm.common.Atm;961;OK;45;cpFromLog;2,25;1;18;16;20;14;14;4;2;0;0;9;0;0;0
13_20.ini;com.uj.atm.common.CreditCard;1153;OK;76;cpFromLog;2,17;1;32;32;35;31;31;4;0;0;0;9;0;0;0
13_20.ini;com.uj.atm.common.DummySample;403;OK;76;cpFromLog;2,17;1;32;32;35;31;31;4;0;0;0;9;0;0;0
13_21.ini;com.uj.atm.common.Account;873;OK;31;cpFromLog;2,82;1;8;8;11;9;9;2;0;0;0;5;0;0;0
13_21.ini;com.uj.atm.common.Atm;804;OK;5;cpFromLog;0,25;1;18;7;20;5;5;0;15;0;0;5;0;0;0
13_21.ini;com.uj.atm.common.CreditCard;1087;OK;55;cpFromLog;1,57;1;32;31;35;24;24;10;1;0;0;5;0;0;0
13_21.ini;com.uj.atm.common.DummySample;385;OK;55;cpFromLog;1,57;1;32;31;35;24;24;10;1;0;0;5;0;0;0
13_22.ini;com.uj.atm.common.Account;865;OK;32;cpFromLog;2,91;1;8;8;11;8;8;3;0;0;0;6;0;0;0
13_22.ini;com.uj.atm.common.Atm;962;OK;57;cpFromLog;2,85;1;18;18;20;13;13;7;0;0;0;6;0;0;0
13_22.ini;com.uj.atm.common.CreditCard;1126;OK;115;cpFromLog;3,29;1;32;29;35;28;28;4;3;0;0;6;0;0;0
13_22.ini;com.uj.atm.common.DummySample;390;OK;115;cpFromLog;3,29;1;32;29;35;28;28;4;3;0;0;6;0;0;0
13_23.ini;com.uj.atm.common.Account;805;OK;15;cpFromLog;1,36;1;8;8;11;9;9;2;0;0;0;2;0;0;0
13_23.ini;com.uj.atm.common.Atm;380;OK;0;cpFromLog;0;1;18;0;20;0;0;0;20;0;0;2;0;0;0
13_23.ini;com.uj.atm.common.CreditCard;1006;OK;35;cpFromLog;1;1;32;32;35;28;28;7;0;0;0;2;0;0;0
13_23.ini;com.uj.atm.common.DummySample;353;OK;35;cpFromLog;1;1;32;32;35;28;28;7;0;0;0;2;0;0;0
13_24.ini;com.uj.atm.common.Account;919;OK;70;cpFromLog;6,36;1;8;8;11;9;9;2;0;0;0;11;0;0;0
13_24.ini;com.uj.atm.common.Atm;936;OK;24;cpFromLog;1,2;1;18;15;20;13;13;3;4;0;0;11;0;0;0
13_24.ini;com.uj.atm.common.CreditCard;1066;OK;78;cpFromLog;2,23;1;32;26;35;22;22;4;9;0;0;11;0;0;0
13_24.ini;com.uj.atm.common.DummySample;405;OK;78;cpFromLog;2,23;1;32;26;35;22;22;4;9;0;0;11;0;0;0
13_25.ini;com.uj.atm.common.Account;1563;OK;27;cpFromLog;2,45;1;8;8;11;5;5;6;0;0;0;79;0;0;0
13_25.ini;com.uj.atm.common.Atm;1547;OK;31;cpFromLog;1,55;1;18;13;20;11;11;3;6;0;0;79;0;0;0
13_25.ini;com.uj.atm.common.CreditCard;2131;OK;276;cpFromLog;7,89;1;32;28;35;27;27;6;2;0;0;79;0;0;0
13_25.ini;com.uj.atm.common.DummySample;956;OK;276;cpFromLog;7,89;1;32;28;35;27;27;6;2;0;0;79;0;0;0
13_3.ini;com.uj.atm.common.Account;834;OK;26;cpFromLog;2,36;1;8;8;11;9;9;2;0;0;0;0;0;0;0
13_3.ini;com.uj.atm.common.Atm;876;OK;17;cpFromLog;0,85;1;18;16;20;15;15;2;3;0;0;0;0;0;0
13_3.ini;com.uj.atm.common.CreditCard;1066;OK;52;cpFromLog;1,49;1;32;32;35;29;29;6;0;0;0;0;0;0;0
13_3.ini;com.uj.atm.common.DummySample;360;OK;52;cpFromLog;1,49;1;32;32;35;29;29;6;0;0;0;0;0;0;0
13_4.ini;com.uj.atm.common.Account;922;OK;61;cpFromLog;5,55;1;8;8;11;7;7;4;0;0;0;14;0;0;0
13_4.ini;com.uj.atm.common.Atm;953;OK;30;cpFromLog;1,5;1;18;18;20;13;13;7;0;0;0;14;0;0;0
13_4.ini;com.uj.atm.common.CreditCard;1152;OK;95;cpFromLog;2,71;1;32;32;35;28;28;7;0;0;0;14;0;0;0
13_4.ini;com.uj.atm.common.DummySample;420;OK;95;cpFromLog;2,71;1;32;32;35;28;28;7;0;0;0;14;0;0;0
13_5.ini;com.uj.atm.common.Account;404;OK;0;cpFromLog;0;1;8;0;11;0;0;0;11;0;0;27;0;0;0
13_5.ini;com.uj.atm.common.Atm;411;OK;0;cpFromLog;0;1;18;0;20;0;0;0;20;0;0;27;0;0;0
13_5.ini;com.uj.atm.common.CreditCard;416;OK;0;cpFromLog;0;1;32;0;35;0;0;0;35;0;0;27;0;0;0
13_5.ini;com.uj.atm.common.DummySample;372;OK;0;cpFromLog;0;1;32;0;35;0;0;0;35;0;0;27;0;0;0
13_6.ini;com.uj.atm.common.Account;889;OK;27;cpFromLog;2,45;1;8;8;11;8;8;3;0;0;0;6;0;0;0
13_6.ini;com.uj.atm.common.Atm;922;OK;25;cpFromLog;1,25;1;18;16;20;15;15;2;3;0;0;6;0;0;0
13_6.ini;com.uj.atm.common.CreditCard;1131;OK;82;cpFromLog;2,34;1;32;32;35;28;28;7;0;0;0;6;0;0;0
13_6.ini;com.uj.atm.common.DummySample;400;OK;82;cpFromLog;2,34;1;32;32;35;28;28;7;0;0;0;6;0;0;0
13_7.ini;com.uj.atm.common.Account;908;OK;38;cpFromLog;3,45;1;8;8;11;8;8;3;0;0;0;27;0;0;0
13_7.ini;com.uj.atm.common.Atm;975;OK;36;cpFromLog;1,8;1;18;18;20;15;15;5;0;0;0;27;0;0;0
13_7.ini;com.uj.atm.common.CreditCard;1152;OK;89;cpFromLog;2,54;1;32;32;35;31;31;4;0;0;0;27;0;0;0
13_7.ini;com.uj.atm.common.DummySample;413;OK;89;cpFromLog;2,54;1;32;32;35;31;31;4;0;0;0;27;0;0;0
13_8.ini;com.uj.atm.common.Account;862;OK;47;cpFromLog;4,27;1;8;8;11;6;6;5;0;0;0;5;0;0;0
13_8.ini;com.uj.atm.common.Atm;835;OK;13;cpFromLog;0,65;1;18;10;20;4;4;6;10;0;0;5;0;0;0
13_8.ini;com.uj.atm.common.CreditCard;900;OK;41;cpFromLog;1,17;1;32;16;35;8;8;8;19;0;0;5;0;0;0
13_8.ini;com.uj.atm.common.DummySample;377;OK;41;cpFromLog;1,17;1;32;16;35;8;8;8;19;0;0;5;0;0;0
13_9.ini;com.uj.atm.common.Account;843;OK;25;cpFromLog;2,27;1;8;8;11;8;8;3;0;0;0;3;0;0;0
13_9.ini;com.uj.atm.common.Atm;842;OK;16;cpFromLog;0,8;1;18;11;20;9;9;1;10;0;0;3;0;0;0
13_9.ini;com.uj.atm.common.CreditCard;1099;OK;72;cpFromLog;2,06;1;32;32;35;24;24;11;0;0;0;3;0;0;0
13_9.ini;com.uj.atm.common.DummySample;383;OK;72;cpFromLog;2,06;1;32;32;35;24;24;11;0;0;0;3;0;0;0
14.ini;com.uj.atm.common.Account;869;OK;55;cpFromLog;5;1;8;8;11;6;6;5;0;0;0;0;0;0;0
