INPUT_CFG;CLASS;TIME;INFO;TEST_RAN;TEST_FOUND;TEST_RAN_PER_MUT;NUMBER_Of_FILES;NUMBER_Of_LINES;NUMBER_Of_LINES_COVERED;NUMBER_Of_MUTATIONS;NUMBER_Of_MUTATIONS_DETECTED;KILLED;SURVIVED;NO_COVERAGE;TIMED_OUT;MEMORY_ERRORRUN_ERROR;RUN_ERROR;NON_VIABLE;NOT_STARTED;STARTED
6_1.ini;com.uj.atm.common.Account;2465;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;8;0;0;0
6_1.ini;com.uj.atm.common.Atm;2194;OK;16;cpFromLog;1;1;13;11;16;15;15;1;0;0;0;8;0;0;0
6_1.ini;com.uj.atm.common.CreditCard;3902;OK;32;cpFromLog;1;1;32;31;32;29;29;3;0;0;0;8;0;0;0
6_1.ini;com.uj.atm.common.DummySample;382;OK;32;cpFromLog;1;1;32;31;32;29;29;3;0;0;0;8;0;0;0
6_10.ini;com.uj.atm.common.Account;1731;OK;5;cpFromLog;1;1;10;6;5;3;3;2;0;0;0;46;0;0;0
6_10.ini;com.uj.atm.common.Atm;1184;OK;5;cpFromLog;1;1;13;4;5;5;5;0;0;0;0;46;0;0;0
6_10.ini;com.uj.atm.common.CreditCard;1263;OK;6;cpFromLog;1;1;32;6;6;6;6;0;0;0;0;46;0;0;0
6_10.ini;com.uj.atm.common.DummySample;427;OK;6;cpFromLog;1;1;32;6;6;6;6;0;0;0;0;46;0;0;0
6_11.ini;com.uj.atm.common.Account;3042;OK;9;cpFromLog;1;1;10;10;9;7;7;2;0;0;0;8;0;0;0
6_11.ini;com.uj.atm.common.Atm;3940;OK;22;cpFromLog;1;1;13;13;22;20;20;2;0;0;0;8;0;0;0
6_11.ini;com.uj.atm.common.CreditCard;8514;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;8;0;0;0
6_11.ini;com.uj.atm.common.DummySample;388;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;8;0;0;0
6_12.ini;com.uj.atm.common.Account;3016;OK;9;cpFromLog;1;1;10;10;9;6;6;3;0;0;0;8;0;0;0
6_12.ini;com.uj.atm.common.Atm;3971;OK;22;cpFromLog;1;1;13;13;22;19;19;3;0;0;0;8;0;0;0
6_12.ini;com.uj.atm.common.CreditCard;8586;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;8;0;0;0
6_12.ini;com.uj.atm.common.DummySample;386;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;8;0;0;0
6_13.ini;com.uj.atm.common.Account;3992;OK;9;cpFromLog;1;1;10;10;9;5;5;4;0;0;0;7;0;0;0
6_13.ini;com.uj.atm.common.Atm;3828;OK;22;cpFromLog;1;1;13;13;22;11;11;11;0;0;0;7;0;0;0
6_13.ini;com.uj.atm.common.CreditCard;10632;OK;32;cpFromLog;1;1;32;31;32;11;11;21;0;0;0;7;0;0;0
6_13.ini;com.uj.atm.common.DummySample;383;OK;32;cpFromLog;1;1;32;31;32;11;11;21;0;0;0;7;0;0;0
6_14.ini;com.uj.atm.common.Account;3992;OK;9;cpFromLog;1;1;10;10;9;5;5;4;0;0;0;7;0;0;0
6_14.ini;com.uj.atm.common.Atm;3871;OK;22;cpFromLog;1;1;13;13;22;11;11;11;0;0;0;7;0;0;0
6_14.ini;com.uj.atm.common.CreditCard;10572;OK;32;cpFromLog;1;1;32;31;32;10;10;22;0;0;0;7;0;0;0
6_14.ini;com.uj.atm.common.DummySample;377;OK;32;cpFromLog;1;1;32;31;32;10;10;22;0;0;0;7;0;0;0
6_15.ini;com.uj.atm.common.Account;4296;OK;9;cpFromLog;1;1;10;9;9;6;6;3;0;0;0;7;0;0;0
6_15.ini;com.uj.atm.common.Atm;3743;OK;19;cpFromLog;1;1;13;12;19;13;13;6;0;0;0;7;0;0;0
6_15.ini;com.uj.atm.common.CreditCard;9391;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;7;0;0;0
6_15.ini;com.uj.atm.common.DummySample;381;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;7;0;0;0
6_16.ini;com.uj.atm.common.Account;5893;OK;9;cpFromLog;1;1;10;9;9;6;6;3;0;0;0;7;0;0;0
6_16.ini;com.uj.atm.common.Atm;3743;OK;22;cpFromLog;1;1;13;13;22;15;15;7;0;0;0;7;0;0;0
6_16.ini;com.uj.atm.common.CreditCard;9345;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;7;0;0;0
6_16.ini;com.uj.atm.common.DummySample;399;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;7;0;0;0
6_17.ini;com.uj.atm.common.Account;3414;OK;9;cpFromLog;1;1;10;10;9;5;5;4;0;0;0;9;0;0;0
6_17.ini;com.uj.atm.common.Atm;1771;OK;13;cpFromLog;1;1;13;10;13;13;13;0;0;0;0;9;0;0;0
6_17.ini;com.uj.atm.common.CreditCard;4874;OK;30;cpFromLog;1;1;32;29;30;11;11;19;0;0;0;9;0;0;0
6_17.ini;com.uj.atm.common.DummySample;377;OK;30;cpFromLog;1;1;32;29;30;11;11;19;0;0;0;9;0;0;0
6_18.ini;com.uj.atm.common.Account;5185;OK;9;cpFromLog;1;1;10;9;9;6;6;3;0;0;0;8;0;0;0
6_18.ini;com.uj.atm.common.Atm;6214;OK;22;cpFromLog;1;1;13;13;22;13;13;9;0;0;0;8;0;0;0
6_18.ini;com.uj.atm.common.CreditCard;11715;OK;32;cpFromLog;1;1;32;31;32;12;12;20;0;0;0;8;0;0;0
6_18.ini;com.uj.atm.common.DummySample;404;OK;32;cpFromLog;1;1;32;31;32;12;12;20;0;0;0;8;0;0;0
6_19.ini;com.uj.atm.common.Account;4019;OK;9;cpFromLog;1;1;10;10;9;6;6;3;0;0;0;12;0;0;0
6_19.ini;com.uj.atm.common.Atm;4148;OK;19;cpFromLog;1;1;13;12;19;8;8;11;0;0;0;12;0;0;0
6_19.ini;com.uj.atm.common.CreditCard;9217;OK;32;cpFromLog;1;1;32;32;32;11;11;21;0;0;0;12;0;0;0
6_19.ini;com.uj.atm.common.DummySample;401;OK;32;cpFromLog;1;1;32;32;32;11;11;21;0;0;0;12;0;0;0
6_2.ini;com.uj.atm.common.Account;2847;OK;9;cpFromLog;1;1;10;9;9;5;5;4;0;0;0;30;0;0;0
6_2.ini;com.uj.atm.common.Atm;955;OK;2;cpFromLog;1;1;13;3;2;0;0;2;0;0;0;30;0;0;0
6_2.ini;com.uj.atm.common.CreditCard;4984;OK;27;cpFromLog;1;1;32;27;27;13;13;14;0;0;0;30;0;0;0
6_2.ini;com.uj.atm.common.DummySample;401;OK;27;cpFromLog;1;1;32;27;27;13;13;14;0;0;0;30;0;0;0
6_20.ini;com.uj.atm.common.Account;3037;OK;9;cpFromLog;1;1;10;10;9;3;3;6;0;0;0;12;0;0;0
6_20.ini;com.uj.atm.common.Atm;6531;OK;19;cpFromLog;1;1;13;12;19;13;13;6;0;0;0;12;0;0;0
6_20.ini;com.uj.atm.common.CreditCard;12611;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;12;0;0;0
6_20.ini;com.uj.atm.common.DummySample;407;OK;32;cpFromLog;1;1;32;31;32;18;18;14;0;0;0;12;0;0;0
6_21.ini;com.uj.atm.common.Account;4226;OK;9;cpFromLog;1;1;10;10;9;5;5;4;0;0;0;6;0;0;0
6_21.ini;com.uj.atm.common.Atm;2661;OK;22;cpFromLog;1;1;13;13;22;20;20;2;0;0;0;6;0;0;0
6_21.ini;com.uj.atm.common.CreditCard;6994;OK;32;cpFromLog;1;1;32;31;32;19;19;13;0;0;0;6;0;0;0
6_21.ini;com.uj.atm.common.DummySample;388;OK;32;cpFromLog;1;1;32;31;32;19;19;13;0;0;0;6;0;0;0
6_22.ini;com.uj.atm.common.Account;2842;OK;9;cpFromLog;1;1;10;10;9;4;4;5;0;0;0;8;0;0;0
6_22.ini;com.uj.atm.common.Atm;6208;OK;22;cpFromLog;1;1;13;13;22;10;10;12;0;0;0;8;0;0;0
6_22.ini;com.uj.atm.common.CreditCard;12666;OK;32;cpFromLog;1;1;32;29;32;14;14;18;0;0;0;8;0;0;0
6_22.ini;com.uj.atm.common.DummySample;389;OK;32;cpFromLog;1;1;32;29;32;14;14;18;0;0;0;8;0;0;0
6_23.ini;com.uj.atm.common.Account;1433;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.Atm;380;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.CreditCard;376;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;3;0;0;0
6_23.ini;com.uj.atm.common.DummySample;355;OK;9;cpFromLog;1;1;10;9;9;7;7;2;0;0;0;3;0;0;0
6_24.ini;com.uj.atm.common.Account;7078;OK;9;cpFromLog;1;1;10;10;9;3;3;6;0;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.Atm;4184;OK;22;cpFromLog;1;1;13;13;22;16;16;6;0;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.CreditCard;8418;OK;30;cpFromLog;1;1;32;28;30;11;11;19;0;0;0;9;0;0;0
6_24.ini;com.uj.atm.common.DummySample;406;OK;30;cpFromLog;1;1;32;28;30;11;11;19;0;0;0;9;0;0;0
6_25.ini;com.uj.atm.common.Account;3308;OK;8;cpFromLog;1;1;10;9;8;4;4;4;0;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.Atm;9180;OK;20;cpFromLog;1;1;13;10;20;11;11;9;0;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.CreditCard;59004;OK;25;cpFromLog;1;1;32;23;25;12;12;13;0;0;0;79;0;0;0
6_25.ini;com.uj.atm.common.DummySample;1011;OK;25;cpFromLog;1;1;32;23;25;12;12;13;0;0;0;79;0;0;0
6_3.ini;com.uj.atm.common.Account;2252;OK;8;cpFromLog;1;1;10;9;8;5;5;3;0;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.Atm;2355;OK;19;cpFromLog;1;1;13;12;19;18;18;1;0;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.CreditCard;5218;OK;32;cpFromLog;1;1;32;31;32;25;25;7;0;0;0;4;0;0;0
6_3.ini;com.uj.atm.common.DummySample;368;OK;32;cpFromLog;1;1;32;31;32;25;25;7;0;0;0;4;0;0;0
6_4.ini;com.uj.atm.common.Account;4989;OK;9;cpFromLog;1;1;10;10;9;5;5;4;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.Atm;3775;OK;22;cpFromLog;1;1;13;13;22;19;19;3;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.CreditCard;13336;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;19;0;0;0
6_4.ini;com.uj.atm.common.DummySample;406;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;19;0;0;0
6_5.ini;com.uj.atm.common.Account;406;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.Atm;403;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.CreditCard;400;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;27;0;0;0
6_5.ini;com.uj.atm.common.DummySample;385;OK;32;cpFromLog;1;1;32;31;32;21;21;11;0;0;0;27;0;0;0
6_7.ini;com.uj.atm.common.Account;3932;OK;9;cpFromLog;1;1;10;9;9;6;6;3;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.Atm;4278;OK;22;cpFromLog;1;1;13;13;22;21;21;1;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.CreditCard;11178;OK;32;cpFromLog;1;1;32;32;32;17;17;15;0;0;0;22;0;0;0
6_7.ini;com.uj.atm.common.DummySample;408;OK;32;cpFromLog;1;1;32;32;32;17;17;15;0;0;0;22;0;0;0
6_8.ini;com.uj.atm.common.Account;3496;OK;9;cpFromLog;1;1;10;9;9;5;5;4;0;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.Atm;2103;OK;13;cpFromLog;1;1;13;10;13;4;4;9;0;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.CreditCard;3234;OK;17;cpFromLog;1;1;32;20;17;4;4;13;0;0;0;7;0;0;0
6_8.ini;com.uj.atm.common.DummySample;369;OK;17;cpFromLog;1;1;32;20;17;4;4;13;0;0;0;7;0;0;0
6_9.ini;com.uj.atm.common.Account;2744;OK;9;cpFromLog;1;1;10;10;9;7;7;2;0;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.Atm;3138;OK;19;cpFromLog;1;1;13;12;19;17;17;2;0;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.CreditCard;7533;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;4;0;0;0
6_9.ini;com.uj.atm.common.DummySample;376;OK;32;cpFromLog;1;1;32;31;32;15;15;17;0;0;0;4;0;0;0
7.ini;com.uj.atm.common.Account;4930;OK;11;cpFromLog;1;1;14;14;11;7;7;4;0;0;0;0;0;0;0
7.ini;com.uj.atm.common.Atm;7101;OK;26;cpFromLog;1;1;25;25;26;13;13;13;0;0;0;0;0;0;0
7.ini;com.uj.atm.common.CreditCard;13321;OK;25;cpFromLog;1;1;35;33;25;18;18;7;0;0;0;0;0;0;0
7.ini;com.uj.atm.common.DummySample;401;OK;25;cpFromLog;1;1;35;33;25;18;18;7;0;0;0;0;0;0;0
7_1.ini;com.uj.atm.common.Account;853;OK;1;cpFromLog;1;1;14;4;1;1;1;0;0;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.Atm;408;OK;1;cpFromLog;1;1;14;4;1;1;1;0;0;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.CreditCard;1860;OK;14;cpFromLog;1;1;35;16;14;14;14;0;0;0;0;13;0;0;0
7_1.ini;com.uj.atm.common.DummySample;382;OK;14;cpFromLog;1;1;35;16;14;14;14;0;0;0;0;13;0;0;0
7_10.ini;com.uj.atm.common.Account;1639;OK;5;cpFromLog;1;1;14;7;5;3;3;2;0;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.Atm;1048;OK;3;cpFromLog;1;1;25;6;3;3;3;0;0;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.CreditCard;1527;OK;9;cpFromLog;1;1;35;12;9;9;9;0;0;0;0;47;0;0;0
7_10.ini;com.uj.atm.common.DummySample;419;OK;9;cpFromLog;1;1;35;12;9;9;9;0;0;0;0;47;0;0;0
7_11.ini;com.uj.atm.common.Account;3022;OK;11;cpFromLog;1;1;14;12;11;7;7;4;0;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.Atm;3174;OK;16;cpFromLog;1;1;25;13;16;16;16;0;0;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.CreditCard;7064;OK;25;cpFromLog;1;1;35;30;25;14;14;11;0;0;0;13;0;0;0
7_11.ini;com.uj.atm.common.DummySample;389;OK;25;cpFromLog;1;1;35;30;25;14;14;11;0;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.Account;3002;OK;11;cpFromLog;1;1;14;12;11;7;7;4;0;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.Atm;3059;OK;16;cpFromLog;1;1;25;13;16;16;16;0;0;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.CreditCard;7024;OK;25;cpFromLog;1;1;35;30;25;15;15;10;0;0;0;13;0;0;0
7_12.ini;com.uj.atm.common.DummySample;388;OK;25;cpFromLog;1;1;35;30;25;15;15;10;0;0;0;13;0;0;0
7_13.ini;com.uj.atm.common.Account;3817;OK;11;cpFromLog;1;1;14;12;11;6;6;5;0;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.Atm;4345;OK;25;cpFromLog;1;1;25;19;25;21;21;4;0;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.CreditCard;8689;OK;23;cpFromLog;1;1;35;28;23;19;19;4;0;0;0;10;0;0;0
7_13.ini;com.uj.atm.common.DummySample;377;OK;23;cpFromLog;1;1;35;28;23;19;19;4;0;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.Account;3826;OK;11;cpFromLog;1;1;14;12;11;6;6;5;0;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.Atm;4375;OK;25;cpFromLog;1;1;25;19;25;21;21;4;0;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.CreditCard;8744;OK;23;cpFromLog;1;1;35;28;23;16;16;7;0;0;0;10;0;0;0
7_14.ini;com.uj.atm.common.DummySample;375;OK;23;cpFromLog;1;1;35;28;23;16;16;7;0;0;0;10;0;0;0
7_15.ini;com.uj.atm.common.Account;3381;OK;11;cpFromLog;1;1;14;13;11;6;6;5;0;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.Atm;2101;OK;8;cpFromLog;1;1;25;9;8;8;8;0;0;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.CreditCard;7396;OK;24;cpFromLog;1;1;35;30;24;19;19;5;0;0;0;14;0;0;0
7_15.ini;com.uj.atm.common.DummySample;388;OK;24;cpFromLog;1;1;35;30;24;19;19;5;0;0;0;14;0;0;0
7_16.ini;com.uj.atm.common.Account;3061;OK;11;cpFromLog;1;1;14;11;11;7;7;4;0;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.Atm;1195;OK;4;cpFromLog;1;1;25;7;4;3;3;1;0;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.CreditCard;4111;OK;21;cpFromLog;1;1;35;22;21;11;11;10;0;0;0;22;0;0;0
7_16.ini;com.uj.atm.common.DummySample;393;OK;21;cpFromLog;1;1;35;22;21;11;11;10;0;0;0;22;0;0;0
7_17.ini;com.uj.atm.common.Account;2415;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.Atm;402;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.CreditCard;3439;OK;21;cpFromLog;1;1;35;23;21;10;10;11;0;0;0;14;0;0;0
7_17.ini;com.uj.atm.common.DummySample;384;OK;21;cpFromLog;1;1;35;23;21;10;10;11;0;0;0;14;0;0;0
7_18.ini;com.uj.atm.common.Account;2251;OK;11;cpFromLog;1;1;14;11;11;7;7;4;0;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.Atm;1144;OK;3;cpFromLog;1;1;25;5;3;2;2;1;0;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.CreditCard;4428;OK;22;cpFromLog;1;1;35;24;22;14;14;8;0;0;0;33;0;0;0
7_18.ini;com.uj.atm.common.DummySample;404;OK;22;cpFromLog;1;1;35;24;22;14;14;8;0;0;0;33;0;0;0
7_19.ini;com.uj.atm.common.Account;2369;OK;11;cpFromLog;1;1;14;14;11;7;7;4;0;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.Atm;1169;OK;3;cpFromLog;1;1;25;5;3;2;2;1;0;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.CreditCard;4549;OK;22;cpFromLog;1;1;35;25;22;10;10;12;0;0;0;23;0;0;0
7_19.ini;com.uj.atm.common.DummySample;399;OK;22;cpFromLog;1;1;35;25;22;10;10;12;0;0;0;23;0;0;0
7_2.ini;com.uj.atm.common.Account;2226;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.Atm;435;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.CreditCard;3121;OK;18;cpFromLog;1;1;35;21;18;10;10;8;0;0;0;34;0;0;0
7_2.ini;com.uj.atm.common.DummySample;402;OK;18;cpFromLog;1;1;35;21;18;10;10;8;0;0;0;34;0;0;0
7_20.ini;com.uj.atm.common.Account;3659;OK;11;cpFromLog;1;1;14;14;11;9;9;2;0;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.Atm;4672;OK;22;cpFromLog;1;1;25;18;22;19;19;3;0;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.CreditCard;10664;OK;26;cpFromLog;1;1;35;32;26;16;16;10;0;0;0;20;0;0;0
7_20.ini;com.uj.atm.common.DummySample;410;OK;26;cpFromLog;1;1;35;32;26;16;16;10;0;0;0;20;0;0;0
7_21.ini;com.uj.atm.common.Account;3010;OK;11;cpFromLog;1;1;14;11;11;8;8;3;0;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.Atm;990;OK;3;cpFromLog;1;1;25;5;3;2;2;1;0;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.CreditCard;3476;OK;16;cpFromLog;1;1;35;20;16;11;11;5;0;0;0;15;0;0;0
7_21.ini;com.uj.atm.common.DummySample;386;OK;16;cpFromLog;1;1;35;20;16;11;11;5;0;0;0;15;0;0;0
7_22.ini;com.uj.atm.common.Account;3190;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.Atm;6056;OK;26;cpFromLog;1;1;25;20;26;25;25;1;0;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.CreditCard;12433;OK;23;cpFromLog;1;1;35;26;23;17;17;6;0;0;0;10;0;0;0
7_22.ini;com.uj.atm.common.DummySample;390;OK;23;cpFromLog;1;1;35;26;23;17;17;6;0;0;0;10;0;0;0
7_23.ini;com.uj.atm.common.Account;2077;OK;11;cpFromLog;1;1;14;14;11;7;7;4;0;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.Atm;381;OK;11;cpFromLog;1;1;14;14;11;7;7;4;0;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.CreditCard;2659;OK;24;cpFromLog;1;1;35;31;24;24;24;0;0;0;0;1;0;0;0
7_23.ini;com.uj.atm.common.DummySample;355;OK;24;cpFromLog;1;1;35;31;24;24;24;0;0;0;0;1;0;0;0
7_24.ini;com.uj.atm.common.Account;4418;OK;11;cpFromLog;1;1;14;11;11;8;8;3;0;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.Atm;1190;OK;4;cpFromLog;1;1;25;7;4;4;4;0;0;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.CreditCard;4269;OK;21;cpFromLog;1;1;35;22;21;12;12;9;0;0;0;30;0;0;0
7_24.ini;com.uj.atm.common.DummySample;404;OK;21;cpFromLog;1;1;35;22;21;12;12;9;0;0;0;30;0;0;0
7_25.ini;com.uj.atm.common.Account;2816;OK;11;cpFromLog;1;1;14;11;11;8;8;3;0;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.Atm;5234;OK;8;cpFromLog;1;1;25;9;8;4;4;4;0;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.CreditCard;53579;OK;19;cpFromLog;1;1;35;23;19;13;13;6;0;0;0;105;0;0;0
7_25.ini;com.uj.atm.common.DummySample;1053;OK;19;cpFromLog;1;1;35;23;19;13;13;6;0;0;0;105;0;0;0
7_3.ini;com.uj.atm.common.Account;1941;OK;11;cpFromLog;1;1;14;12;11;7;7;4;0;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.Atm;1075;OK;4;cpFromLog;1;1;25;7;4;4;4;0;0;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.CreditCard;4061;OK;23;cpFromLog;1;1;35;28;23;23;23;0;0;0;0;9;0;0;0
7_3.ini;com.uj.atm.common.DummySample;368;OK;23;cpFromLog;1;1;35;28;23;23;23;0;0;0;0;9;0;0;0
7_4.ini;com.uj.atm.common.Account;6188;OK;11;cpFromLog;1;1;14;12;11;6;6;5;0;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.Atm;4341;OK;22;cpFromLog;1;1;25;18;22;21;21;1;0;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.CreditCard;13814;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;17;0;0;0
7_4.ini;com.uj.atm.common.DummySample;413;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;17;0;0;0
7_5.ini;com.uj.atm.common.Account;408;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.Atm;406;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.CreditCard;417;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;27;0;0;0
7_5.ini;com.uj.atm.common.DummySample;380;OK;25;cpFromLog;1;1;35;30;25;19;19;6;0;0;0;27;0;0;0
7_6.ini;com.uj.atm.common.Account;1827;OK;11;cpFromLog;1;1;14;11;11;7;7;4;0;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.Atm;1190;OK;4;cpFromLog;1;1;25;7;4;3;3;1;0;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.CreditCard;3902;OK;16;cpFromLog;1;1;35;20;16;14;14;2;0;0;0;18;0;0;0
7_6.ini;com.uj.atm.common.DummySample;395;OK;16;cpFromLog;1;1;35;20;16;14;14;2;0;0;0;18;0;0;0
7_8.ini;com.uj.atm.common.Account;2410;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.Atm;397;OK;11;cpFromLog;1;1;14;11;11;6;6;5;0;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.CreditCard;1231;OK;4;cpFromLog;1;1;35;10;4;1;1;3;0;0;0;12;0;0;0
7_8.ini;com.uj.atm.common.DummySample;374;OK;4;cpFromLog;1;1;35;10;4;1;1;3;0;0;0;12;0;0;0
7_9.ini;com.uj.atm.common.Account;2949;OK;11;cpFromLog;1;1;14;12;11;7;7;4;0;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.Atm;2591;OK;12;cpFromLog;1;1;25;11;12;12;12;0;0;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.CreditCard;6331;OK;25;cpFromLog;1;1;35;30;25;15;15;10;0;0;0;8;0;0;0
7_9.ini;com.uj.atm.common.DummySample;376;OK;25;cpFromLog;1;1;35;30;25;15;15;10;0;0;0;8;0;0;0
8.ini;com.uj.atm.common.Account;3791;OK;7;cpFromLog;1;1;9;9;7;4;4;3;0;0;0;0;0;0;0
8.ini;com.uj.atm.common.Atm;1686;OK;10;cpFromLog;1;1;11;10;10;6;6;4;0;0;0;0;0;0;0
8.ini;com.uj.atm.common.CreditCard;3352;OK;14;cpFromLog;1;1;21;18;14;9;9;5;0;0;0;0;0;0;0
8.ini;com.uj.atm.common.DummySample;369;OK;14;cpFromLog;1;1;21;18;14;9;9;5;0;0;0;0;0;0;0
8_1.ini;com.uj.atm.common.Account;1411;OK;7;cpFromLog;1;1;9;9;7;4;4;3;0;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.Atm;924;OK;2;cpFromLog;1;1;11;3;2;2;2;0;0;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.CreditCard;1897;OK;10;cpFromLog;1;1;21;11;10;10;10;0;0;0;0;11;0;0;0
8_1.ini;com.uj.atm.common.DummySample;382;OK;10;cpFromLog;1;1;21;11;10;10;10;0;0;0;0;11;0;0;0
8_10.ini;com.uj.atm.common.Account;1904;OK;3;cpFromLog;1;1;9;6;3;2;2;1;0;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.Atm;1392;OK;4;cpFromLog;1;1;11;4;4;3;3;1;0;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.CreditCard;5853;OK;13;cpFromLog;1;1;21;16;13;6;6;7;0;0;0;29;0;0;0
8_10.ini;com.uj.atm.common.DummySample;427;OK;13;cpFromLog;1;1;21;16;13;6;6;7;0;0;0;29;0;0;0
